doc_id,fuente,clase_real,clase_nombre,num_frases,p_full,pred_full,p_mean,p_max,p_min,p_top2,p_top3,p_first,p_w_mean,p_std,gap_peak_mean,agree_mean,agree_max,agree_top2,agree_first,p_no_top1,p_no_top2,p_no_top3,p_no_rand,drop_top1,drop_top2,drop_top3,drop_rand,flip_top1,flip_top2,flip_top3,flip_rand,frase_top1
AMA_186,Amarillismo Real (Prensa),1,Amarillista,3,0.1041032075881958,0,0.712785005569458,0.9612720608711243,0.39666748046875,0.870843768119812,0.712785005569458,0.9612720608711243,0.6530035077170893,0.23540744185447693,0.24848705530166626,0,0,0,0,0.4276083,0.39666778,0.10410324,0.4276083,-0.3235051,-0.29256457,-2.9802322e-08,-0.3235051,False,False,False,False,Johnson & Johnson desarrolla cura para la calvicie
AMA_187,Amarillismo Real (Prensa),1,Amarillista,5,0.05518553778529167,0,0.5941716432571411,0.9403756856918335,0.4666987657546997,0.7608133554458618,0.6758092045783997,0.9403756856918335,0.5954996406506862,0.17769356071949005,0.3462040424346924,0,0,0,0,0.4106001,0.47448394,0.64289796,0.22505587,-0.35541457,-0.4192984,-0.5877124,-0.16987033,False,False,False,False,Sony revela cámara que puede ver a través de paredes
AMA_188,Amarillismo Real (Prensa),1,Amarillista,4,0.07800165563821793,0,0.6696481704711914,0.9106314182281494,0.348006010055542,0.8163199424743652,0.7768622040748596,0.7220085263252258,0.7150858783614042,0.2031434327363968,0.240983247756958,0,0,0,0,0.67398435,0.51533836,0.348006,0.8227856,-0.5959827,-0.4373367,-0.27000436,-0.74478394,False,False,False,False,puede predecir terremotos con una precisión y anticipación nunca antes vistas
AMA_189,Amarillismo Real (Prensa),1,Amarillista,4,0.7253889441490173,1,0.9116854667663574,0.9751145243644714,0.8216652274131775,0.9693715572357178,0.9416921734809875,0.9751145243644714,0.9094089637532758,0.06218458712100983,0.06342905759811401,1,1,1,1,0.9688579,0.9729422,0.82166535,0.9716769,-0.24346894,-0.24755323,-0.0962764,-0.24628794,False,False,False,False,SpaceX anuncia planes para hotel en la Luna
AMA_190,Amarillismo Real (Prensa),1,Amarillista,4,0.1862657070159912,0,0.5526241660118103,0.9344388246536255,0.3974231481552124,0.6886982917785645,0.6043578386306763,0.9344388246536255,0.5239094025591045,0.2211182713508606,0.3818146586418152,0,0,0,0,0.6300265,0.66270924,0.39742315,0.90114623,-0.4437608,-0.47644353,-0.21115744,-0.7148805,False,False,False,False,IBM lanza supercomputadora con emociones
AMA_191,Amarillismo Real (Prensa),1,Amarillista,3,0.0074363755993545055,0,0.3939186632633209,0.5940175652503967,0.29177892208099365,0.44498854875564575,0.3939186632633209,0.5940175652503967,0.3682246276310512,0.14150157570838928,0.2000989019870758,1,0,1,0,0.03723355,0.29177943,0.0074363756,0.03723355,-0.029797174,-0.28434306,0.0,-0.029797174,False,False,False,False,BioNTech desarrolla vacuna ajustable con una aplicación móvil
AMA_192,Amarillismo Real (Prensa),1,Amarillista,5,0.18620584905147552,0,0.6809560060501099,0.9228034019470215,0.3353182077407837,0.8692165613174438,0.824122965335846,0.7339358329772949,0.6162728206806273,0.20294462144374847,0.24184739589691162,0,0,0,0,0.29766852,0.23914947,0.24157582,0.9453429,-0.11146267,-0.052943617,-0.055369973,-0.75913703,False,False,False,False,prometiendo independencia digital total
AMA_193,Amarillismo Real (Prensa),1,Amarillista,4,0.09680245071649551,0,0.6475610136985779,0.984808087348938,0.29562410712242126,0.9751846790313721,0.7648733258247375,0.9655612707138062,0.6166026129651425,0.32814499735832214,0.3372470736503601,0,0,0,0,0.4627842,0.24371089,0.29562446,0.82150316,-0.36598176,-0.14690843,-0.19882202,-0.7247007,False,False,False,False,NVIDIA ha creado una inteligencia artificial que
AMA_194,Amarillismo Real (Prensa),1,Amarillista,3,0.05237134173512459,0,0.7614012360572815,0.9498308897018433,0.4175044894218445,0.9333496689796448,0.7614012360572815,0.9498308897018433,0.7849572527089289,0.243543803691864,0.18842965364456177,0,0,0,0,0.6747493,0.41750455,0.052371304,0.6747493,-0.622378,-0.3651332,3.7252903e-08,-0.622378,False,False,False,False,Amazon lanza drone que entrega paquetes en cualquier clima
AMA_195,Amarillismo Real (Prensa),1,Amarillista,3,0.86800616979599,1,0.7065076231956482,0.9869892001152039,0.37822648882865906,0.870648205280304,0.7065076231956482,0.9869892001152039,0.7304767384233638,0.25081416964530945,0.28048157691955566,1,1,1,1,0.20258637,0.3782261,0.86800647,0.20258637,0.6654198,0.48978007,-2.9802322e-07,0.6654198,True,True,False,True,Robots de Boston Dynamics ahora pueden autorepararse
AMA_196,Amarillismo Real (Prensa),1,Amarillista,3,0.009485848248004913,0,0.5932886004447937,0.8443461060523987,0.27976134419441223,0.7500522136688232,0.5932886004447937,0.8443461060523987,0.5603624117083665,0.23468537628650665,0.251057505607605,0,0,0,0,0.32214376,0.2797612,0.009485838,0.32214376,-0.31265792,-0.27027535,1.0244548e-08,-0.31265792,False,False,False,False,Samsung patenta teléfono que se carga con energía solar
AMA_197,Amarillismo Real (Prensa),1,Amarillista,4,0.01146299671381712,0,0.4935415983200073,0.7174426913261414,0.4115847945213318,0.572708010673523,0.520860493183136,0.7174426913261414,0.5062061872944903,0.12940354645252228,0.22390109300613403,1,0,0,0,0.16892172,0.15072793,0.41158512,0.22242811,-0.15745872,-0.13926493,-0.40012214,-0.21096511,False,False,False,False,Facebook desarrolla algoritmo que detecta noticias falsas con 99% de precisión
AMA_198,Amarillismo Real (Prensa),1,Amarillista,4,0.0418720617890358,0,0.727558434009552,0.8814409971237183,0.48828184604644775,0.8739346265792847,0.8073172569274902,0.8664281964302063,0.7084181321647777,0.1605285108089447,0.15388256311416626,0,0,0,0,0.6014631,0.49494296,0.48828188,0.74673927,-0.559591,-0.4530709,-0.44640982,-0.7048672,False,False,False,False,SpaceX ha descubierto un material que
AMA_199,Amarillismo Real (Prensa),1,Amarillista,3,0.014200281351804733,0,0.35899320244789124,0.6830719709396362,0.12391526252031326,0.4765321612358093,0.35899320244789124,0.2699923515319824,0.29894004586654216,0.23679094016551971,0.324078768491745,1,0,1,1,0.04972353,0.123915076,0.014200314,0.04972353,-0.035523247,-0.10971479,-3.259629e-08,-0.035523247,False,False,False,False,abriendo la puerta a una vida más larga y saludable
AMA_200,Amarillismo Real (Prensa),1,Amarillista,3,0.009902279824018478,0,0.3881276547908783,0.6237979531288147,0.21537107229232788,0.4745059013366699,0.3881276547908783,0.6237979531288147,0.35964760639782034,0.17257219552993774,0.2356702983379364,1,0,1,0,0.1681033,0.21537133,0.009902298,0.1681033,-0.15820101,-0.20546904,-1.8626451e-08,-0.15820101,False,False,False,False,Apple introduce realidad aumentada en cada dispositivo
AMA_201,Amarillismo Real (Prensa),1,Amarillista,5,0.8540423512458801,1,0.6674525141716003,0.8156295418739319,0.5658455491065979,0.7593583464622498,0.7344370484352112,0.6845945119857788,0.6466265318241525,0.09350274503231049,0.14817702770233154,1,1,1,1,0.94610983,0.9314942,0.96284884,0.18993607,-0.09206748,-0.077451825,-0.10880649,0.66410625,False,False,False,True,según dicen
IA_0,IA Sintético (70 reg.),1,Sensacionalista,3,0.9957996010780334,1,0.9824002385139465,0.9911710619926453,0.9705857038497925,0.988307535648346,0.9824002385139465,0.9705857038497925,0.9861493713400337,0.008675158023834229,0.00877082347869873,1,1,1,1,0.9940964,0.9705857,0.9957996,0.9940964,0.0017032027,0.025213897,0.0,0.0017032027,False,False,False,False,La nueva inteligencia artificial que destruirá millones de empleos mañana mismo
IA_1,IA Sintético (70 reg.),0,No sensacionalista,2,0.04105190187692642,0,0.3764130473136902,0.6709738969802856,0.08185221999883652,0.3764130473136902,0.3764130473136902,0.6709738969802856,0.4189607351604435,0.29456084966659546,0.29456084966659546,1,0,1,0,0.08185238,0.041051965,0.041051965,0.08185238,-0.040800475,-6.3329935e-08,-6.3329935e-08,-0.040800475,False,False,False,False,Empresa de tecnología anuncia un nuevo modelo de lenguaje que podría automatizar tareas administrativas
IA_2,IA Sintético (70 reg.),1,Sensacionalista,2,0.978682279586792,1,0.9490178823471069,0.9607232809066772,0.9373125433921814,0.9490178823471069,0.9490178823471069,0.9373125433921814,0.9559347209605303,0.011705368757247925,0.011705398559570312,1,1,1,1,0.93731254,0.9786824,0.9786824,0.93731254,0.041369736,-1.1920929e-07,-1.1920929e-07,0.041369736,False,False,False,False,Descubre cómo la cámara secreta graba todas tus conversaciones y las envía a los gobiernos sin tu permiso
IA_3,IA Sintético (70 reg.),0,No sensacionalista,1,0.022798458114266396,0,0.022798428311944008,0.022798428311944008,0.022798428311944008,0.022798428311944008,0.022798428311944008,0.022798428311944008,0.022798428311944008,0.0,0.0,1,1,1,1,0.022798428,0.022798428,0.022798428,0.022798428,2.9802322e-08,2.9802322e-08,2.9802322e-08,2.9802322e-08,False,False,False,False,Especialistas en ciberseguridad recomiendan revisar los permisos de las aplicaciones móviles para proteger los datos personales de los usuarios.
IA_4,IA Sintético (70 reg.),1,Sensacionalista,2,0.993192732334137,1,0.9694308042526245,0.9892944097518921,0.9495672583580017,0.9694308042526245,0.9694308042526245,0.9892944097518921,0.9547350178889142,0.01986357569694519,0.019863605499267578,1,1,1,1,0.94956726,0.99319273,0.99319273,0.94956726,0.043625474,0.0,0.0,0.043625474,False,False,False,False,Escándalo brutal
IA_5,IA Sintético (70 reg.),0,No sensacionalista,1,0.03158249333500862,0,0.031582482159137726,0.031582482159137726,0.031582482159137726,0.031582482159137726,0.031582482159137726,0.031582482159137726,0.031582482159137726,0.0,0.0,1,1,1,1,0.03158251,0.03158251,0.03158251,0.03158251,-1.4901161e-08,-1.4901161e-08,-1.4901161e-08,-1.4901161e-08,False,False,False,False,La comisión parlamentaria citó al funcionario público para responder sobre presuntas irregularidades en el presupuesto de infraestructura.
IA_6,IA Sintético (70 reg.),1,Sensacionalista,2,0.9921860694885254,1,0.9887807369232178,0.9890376925468445,0.9885237812995911,0.9887807369232178,0.9887807369232178,0.9885237812995911,0.9889855566232101,0.000256955623626709,0.000256955623626709,1,1,1,1,0.9885238,0.99218607,0.99218607,0.9885238,0.0036622882,0.0,0.0,0.0036622882,False,False,False,False,El gobierno planea confiscar todos los depósitos bancarios de los ciudadanos para pagar una deuda secreta este fin de semana
IA_7,IA Sintético (70 reg.),0,No sensacionalista,1,0.028225088492035866,0,0.028225131332874298,0.028225131332874298,0.028225131332874298,0.028225131332874298,0.028225131332874298,0.028225131332874298,0.028225131332874298,0.0,0.0,1,1,1,1,0.028225092,0.028225092,0.028225092,0.028225092,-3.7252903e-09,-3.7252903e-09,-3.7252903e-09,-3.7252903e-09,False,False,False,False,El Banco Central emitió un comunicado oficial asegurando la estabilidad del sistema financiero tras las fluctuaciones del mercado internacional.
IA_8,IA Sintético (70 reg.),1,Sensacionalista,2,0.9919405579566956,1,0.9719852209091187,0.9895337224006653,0.9544366598129272,0.9719852209091187,0.9719852209091187,0.9544366598129272,0.9833763429993078,0.01754853129386902,0.01754850149154663,1,1,1,1,0.9544368,0.99194056,0.99194056,0.9544368,0.03750378,0.0,0.0,0.03750378,False,False,False,False,La falla tectónica que partirá al país en dos y hundirá ciudades enteras en las próximas horas
IA_9,IA Sintético (70 reg.),0,No sensacionalista,1,0.028082940727472305,0,0.02808288298547268,0.02808288298547268,0.02808288298547268,0.02808288298547268,0.02808288298547268,0.02808288298547268,0.02808288298547268,0.0,0.0,1,1,1,1,0.028082922,0.028082922,0.028082922,0.028082922,1.8626451e-08,1.8626451e-08,1.8626451e-08,1.8626451e-08,False,False,False,False,El instituto geofísico monitorea la actividad sísmica en la región andina tras registrarse un temblor de magnitud moderada sin daños reportados.
IA_10,IA Sintético (70 reg.),1,Sensacionalista,2,0.9844052195549011,1,0.8295977115631104,0.990298330783844,0.6688971519470215,0.8295977115631104,0.8295977115631104,0.6688971519470215,0.9367314676443735,0.16070058941841125,0.16070061922073364,1,1,1,1,0.6688973,0.9844052,0.9844052,0.6688973,0.31550795,0.0,0.0,0.31550795,False,False,False,False,Las marcas de moda más famosas usan ácidos mortales que están quemando la piel de millones
IA_11,IA Sintético (70 reg.),0,No sensacionalista,1,0.05591793730854988,0,0.05591781809926033,0.05591781809926033,0.05591781809926033,0.05591781809926033,0.05591781809926033,0.05591781809926033,0.05591781809926033,0.0,0.0,1,1,1,1,0.05591779,0.05591779,0.05591779,0.05591779,1.4901161e-07,1.4901161e-07,1.4901161e-07,1.4901161e-07,False,False,False,False,Diseñador local presentó su nueva colección de invierno destacando el uso de materiales reciclados y sostenibles.
IA_12,IA Sintético (70 reg.),1,Sensacionalista,2,0.993107259273529,1,0.972459077835083,0.9829418063163757,0.9619763493537903,0.972459077835083,0.972459077835083,0.9829418063163757,0.9654133095115912,0.010482728481292725,0.010482728481292725,1,1,1,1,0.96197623,0.99310726,0.99310726,0.96197623,0.03113103,0.0,0.0,0.03113103,False,False,False,False,Ola de calor asesina
IA_13,IA Sintético (70 reg.),0,No sensacionalista,1,0.08357313275337219,0,0.08357313275337219,0.08357313275337219,0.08357313275337219,0.08357313275337219,0.08357313275337219,0.08357313275337219,0.08357313275337219,0.0,0.0,1,1,1,1,0.083573096,0.083573096,0.083573096,0.083573096,3.7252903e-08,3.7252903e-08,3.7252903e-08,3.7252903e-08,False,False,False,False,Las autoridades declararon alerta amarilla ante el aumento gradual de las temperaturas en la región central del país.
IA_14,IA Sintético (70 reg.),1,Sensacionalista,2,0.9838093519210815,1,0.7743676900863647,0.986535370349884,0.5622000694274902,0.7743676900863647,0.7743676900863647,0.5622000694274902,0.9120337526306851,0.2121676504611969,0.2121676802635193,1,1,1,1,0.5622002,0.9838095,0.9838095,0.5622002,0.42160916,-1.1920929e-07,-1.1920929e-07,0.42160916,False,False,False,False,Estudiantes descubren que sus diplomas son totalmente falsos tras años de pagar fortunas a mafias académicas
IA_15,IA Sintético (70 reg.),0,No sensacionalista,1,0.4690243899822235,0,0.46902406215667725,0.46902406215667725,0.46902406215667725,0.46902406215667725,0.46902406215667725,0.46902406215667725,0.46902406215667725,0.0,0.0,1,1,1,1,0.46902406,0.46902406,0.46902406,0.46902406,3.2782555e-07,3.2782555e-07,3.2782555e-07,3.2782555e-07,False,False,False,False,Universidad pública inaugura un nuevo centro de investigación tecnológica con fondos otorgados por organismos internacionales.
IA_16,IA Sintético (70 reg.),1,Sensacionalista,2,0.9789799451828003,1,0.9446447491645813,0.9777864813804626,0.9115030169487,0.9446447491645813,0.9446447491645813,0.9115030169487,0.9613572466067779,0.03314173221588135,0.03314173221588135,1,1,1,1,0.91150314,0.97898006,0.97898006,0.91150314,0.06747681,-1.1920929e-07,-1.1920929e-07,0.06747681,False,False,False,False,Fallas eléctricas inminentes amenazan con electrocutar a miles de pasajeros en hora pico
IA_17,IA Sintético (70 reg.),0,No sensacionalista,1,0.02274220436811447,0,0.022742215543985367,0.022742215543985367,0.022742215543985367,0.022742215543985367,0.022742215543985367,0.022742215543985367,0.022742215543985367,0.0,0.0,1,1,1,1,0.022742188,0.022742188,0.022742188,0.022742188,1.6763806e-08,1.6763806e-08,1.6763806e-08,1.6763806e-08,False,False,False,False,La línea de metro suspenderá su servicio en tres estaciones durante el fin de semana por mantenimiento preventivo en las vías.
IA_18,IA Sintético (70 reg.),1,Sensacionalista,2,0.9956561326980591,1,0.9717745184898376,0.9938098788261414,0.9497391581535339,0.9717745184898376,0.9717745184898376,0.9497391581535339,0.9853629906972249,0.02203536033630371,0.02203536033630371,1,1,1,1,0.9497393,0.99565613,0.99565613,0.9497393,0.045916855,0.0,0.0,0.045916855,False,False,False,False,Golpea salvajemente a un presentador y amenaza con incendiar el estudio de grabación por completo
IA_19,IA Sintético (70 reg.),0,No sensacionalista,1,0.016545020043849945,0,0.01654503494501114,0.01654503494501114,0.01654503494501114,0.01654503494501114,0.01654503494501114,0.01654503494501114,0.01654503494501114,0.0,0.0,1,1,1,1,0.016545026,0.016545026,0.016545026,0.016545026,-5.5879354e-09,-5.5879354e-09,-5.5879354e-09,-5.5879354e-09,False,False,False,False,La ceremonia de premios a la televisión concluyó con un homenaje a la trayectoria del reconocido director de cine independiente.
IA_20,IA Sintético (70 reg.),1,Sensacionalista,2,0.9869346618652344,1,0.9712680578231812,0.9807978272438049,0.9617383480072021,0.9712680578231812,0.9712680578231812,0.9807978272438049,0.9642796119054159,0.009529739618301392,0.00952976942062378,1,1,1,1,0.96173835,0.98693466,0.98693466,0.96173835,0.025196314,0.0,0.0,0.025196314,False,False,False,False,Gatos diabólicos
IA_21,IA Sintético (70 reg.),0,No sensacionalista,1,0.04501260071992874,0,0.04501260071992874,0.04501260071992874,0.04501260071992874,0.04501260071992874,0.04501260071992874,0.04501260071992874,0.04501260071992874,0.0,0.0,1,1,1,1,0.0450126,0.0450126,0.0450126,0.0450126,0.0,0.0,0.0,0.0,False,False,False,False,Veterinarios advierten sobre la importancia de desparasitar a las mascotas regularmente para prevenir enfermedades comunes.
IA_22,IA Sintético (70 reg.),1,Sensacionalista,2,0.9944196343421936,1,0.9706497192382812,0.9904340505599976,0.9508654475212097,0.9706497192382812,0.9706497192382812,0.9508654475212097,0.9830350434877039,0.01978430151939392,0.01978433132171631,1,1,1,1,0.95086545,0.99441963,0.99441963,0.95086545,0.043554187,0.0,0.0,0.043554187,False,False,False,False,Propietarios sin escrúpulos expulsan a ancianos a la calle para cobrar el triple a extranjeros ricos
IA_23,IA Sintético (70 reg.),0,No sensacionalista,1,0.04544735699892044,0,0.04544733464717865,0.04544733464717865,0.04544733464717865,0.04544733464717865,0.04544733464717865,0.04544733464717865,0.04544733464717865,0.0,0.0,1,1,1,1,0.045447234,0.045447234,0.045447234,0.045447234,1.2293458e-07,1.2293458e-07,1.2293458e-07,1.2293458e-07,False,False,False,False,Nuevo proyecto de ley busca regular los precios de alquiler en zonas céntricas para facilitar el acceso a la vivienda.
IA_24,IA Sintético (70 reg.),1,Sensacionalista,2,0.995162844657898,1,0.9756136536598206,0.9933278560638428,0.9578994512557983,0.9756136536598206,0.9756136536598206,0.9578994512557983,0.9883986866992452,0.017714202404022217,0.017714202404022217,1,1,1,1,0.95789945,0.99516284,0.99516284,0.95789945,0.037263393,0.0,0.0,0.037263393,False,False,False,False,El labial de moda que contiene plomo puro y está envenenando silenciosamente a las jóvenes del país
IA_25,IA Sintético (70 reg.),0,No sensacionalista,1,0.11668344587087631,0,0.11668338626623154,0.11668338626623154,0.11668338626623154,0.11668338626623154,0.11668338626623154,0.11668338626623154,0.11668338626623154,0.0,0.0,1,1,1,1,0.11668323,0.11668323,0.11668323,0.11668323,2.1606684e-07,2.1606684e-07,2.1606684e-07,2.1606684e-07,False,False,False,False,Empresa de cosméticos retiró voluntariamente un lote de sus productos tras detectar leves inconsistencias en el empaquetado.
IA_26,IA Sintético (70 reg.),1,Sensacionalista,3,0.9902571439743042,1,0.9590453505516052,0.9858842492103577,0.9098710417747498,0.9836324453353882,0.9590453505516052,0.9813806414604187,0.9722373313822988,0.034820035099983215,0.02683889865875244,1,1,1,1,0.9882853,0.9098712,0.99025714,0.9882853,0.0019718409,0.08038592,0.0,0.0019718409,False,False,False,False,Vientos destructores borrarán la costa del mapa en menos de veinticuatro horas
IA_27,IA Sintético (70 reg.),0,No sensacionalista,1,0.026794523000717163,0,0.026794523000717163,0.026794523000717163,0.026794523000717163,0.026794523000717163,0.026794523000717163,0.026794523000717163,0.026794523000717163,0.0,0.0,1,1,1,1,0.026794538,0.026794538,0.026794538,0.026794538,-1.4901161e-08,-1.4901161e-08,-1.4901161e-08,-1.4901161e-08,False,False,False,False,Protección civil recomienda asegurar puertas y ventanas ante la posible llegada de ráfagas de viento a la zona costera.
IA_28,IA Sintético (70 reg.),1,Sensacionalista,2,0.985034704208374,1,0.9350583553314209,0.9676399230957031,0.9024768471717834,0.9350583553314209,0.9350583553314209,0.9024768471717834,0.9559439863914099,0.03258153796195984,0.03258156776428223,1,1,1,1,0.9024767,0.9850347,0.9850347,0.9024767,0.082557976,0.0,0.0,0.082557976,False,False,False,False,La red secreta de maestros que vigila a los alumnos por cámaras ocultas en los baños del colegio
IA_29,IA Sintético (70 reg.),0,No sensacionalista,1,0.012652690522372723,0,0.012652684934437275,0.012652684934437275,0.012652684934437275,0.012652684934437275,0.012652684934437275,0.012652684934437275,0.012652684934437275,0.0,0.0,1,1,1,1,0.012652673,0.012652673,0.012652673,0.012652673,1.7695129e-08,1.7695129e-08,1.7695129e-08,1.7695129e-08,False,False,False,False,Sindicato de maestros llegó a un acuerdo salarial con el gobierno local tras dos semanas de negociaciones formales.
IA_30,IA Sintético (70 reg.),1,Sensacionalista,2,0.9946235418319702,1,0.9735803008079529,0.9933152794837952,0.9538453221321106,0.9735803008079529,0.9735803008079529,0.9538453221321106,0.9877211123000919,0.019734978675842285,0.019734978675842285,1,1,1,1,0.95384544,0.99462354,0.99462354,0.95384544,0.0407781,0.0,0.0,0.0407781,False,False,False,False,Conductores psicópatas están secuestrando pasajeros a plena luz del día bajo la mirada cómplice de la policía
IA_31,IA Sintético (70 reg.),0,No sensacionalista,1,0.12451530992984772,0,0.1245153397321701,0.1245153397321701,0.1245153397321701,0.1245153397321701,0.1245153397321701,0.1245153397321701,0.1245153397321701,0.0,0.0,1,1,1,1,0.12451527,0.12451527,0.12451527,0.12451527,3.7252903e-08,3.7252903e-08,3.7252903e-08,3.7252903e-08,False,False,False,False,Plataforma de movilidad compartida ajustará sus tarifas en un cinco por ciento a partir del inicio del próximo mes.
IA_32,IA Sintético (70 reg.),1,Sensacionalista,2,0.9939203262329102,1,0.9830119609832764,0.9899683594703674,0.9760555624961853,0.9830119609832764,0.9830119609832764,0.9760555624961853,0.9858763603603139,0.0069563984870910645,0.0069563984870910645,1,1,1,1,0.97605556,0.9939203,0.9939203,0.97605556,0.017864764,0.0,0.0,0.017864764,False,False,False,False,Fotos exclusivas lo muestran consumiendo sustancias letales en un antro de perdición
IA_33,IA Sintético (70 reg.),0,No sensacionalista,1,0.06244830787181854,0,0.06244821846485138,0.06244821846485138,0.06244821846485138,0.06244821846485138,0.06244821846485138,0.06244821846485138,0.06244821846485138,0.0,0.0,1,1,1,1,0.062448245,0.062448245,0.062448245,0.062448245,6.3329935e-08,6.3329935e-08,6.3329935e-08,6.3329935e-08,False,False,False,False,La banda de rock confirmó las fechas de su próxima gira latinoamericana que iniciará a principios del año entrante.
IA_34,IA Sintético (70 reg.),1,Sensacionalista,2,0.9883411526679993,1,0.8963319063186646,0.9890895485877991,0.80357426404953,0.8963319063186646,0.8963319063186646,0.80357426404953,0.9435539787465875,0.09275764226913452,0.09275764226913452,1,1,1,1,0.80357397,0.98834115,0.98834115,0.80357397,0.18476719,0.0,0.0,0.18476719,False,False,False,False,Palomas mutantes están esparciendo un virus carnívoro desde los techos de la ciudad
IA_35,IA Sintético (70 reg.),0,No sensacionalista,1,0.03386922553181648,0,0.03386922553181648,0.03386922553181648,0.03386922553181648,0.03386922553181648,0.03386922553181648,0.03386922553181648,0.03386922553181648,0.0,0.0,1,1,1,1,0.03386924,0.03386924,0.03386924,0.03386924,-1.4901161e-08,-1.4901161e-08,-1.4901161e-08,-1.4901161e-08,False,False,False,False,El zoológico municipal anunció el nacimiento de tres crías de flamenco como parte de su programa de conservación.
IA_36,IA Sintético (70 reg.),1,Sensacionalista,2,0.9938449859619141,1,0.9530735015869141,0.9786245226860046,0.9275224804878235,0.9530735015869141,0.9530735015869141,0.9275224804878235,0.9667300818295315,0.025551021099090576,0.025551021099090576,1,1,1,1,0.9275227,0.993845,0.993845,0.9275227,0.06632227,0.0,0.0,0.06632227,False,False,False,False,Los precios de los apartamentos caerán a cero y perderás todos los ahorros de tu vida hoy
IA_37,IA Sintético (70 reg.),0,No sensacionalista,1,0.008537845686078072,0,0.008537850342690945,0.008537850342690945,0.008537850342690945,0.008537850342690945,0.008537850342690945,0.008537850342690945,0.008537850342690945,0.0,0.0,1,1,1,1,0.008537854,0.008537854,0.008537854,0.008537854,-8.381903e-09,-8.381903e-09,-8.381903e-09,-8.381903e-09,False,False,False,False,Expertos en economía sugieren que el mercado de oficinas tardará varios años en recuperar los niveles de ocupación previos a la crisis.
IA_38,IA Sintético (70 reg.),1,Sensacionalista,2,0.9942153096199036,1,0.9725686311721802,0.9922208189964294,0.9529164433479309,0.9725686311721802,0.9725686311721802,0.9529164433479309,0.9858921483411627,0.019652187824249268,0.019652187824249268,1,1,1,1,0.9529163,0.9942153,0.9942153,0.9529163,0.041298985,0.0,0.0,0.041298985,False,False,False,False,Deportivas de marca famosa están deformando los pies de los atletas causando amputaciones terribles
IA_39,IA Sintético (70 reg.),0,No sensacionalista,1,0.04111597687005997,0,0.041116029024124146,0.041116029024124146,0.041116029024124146,0.041116029024124146,0.041116029024124146,0.041116029024124146,0.041116029024124146,0.0,0.0,1,1,1,1,0.04111603,0.04111603,0.04111603,0.04111603,-5.2154064e-08,-5.2154064e-08,-5.2154064e-08,-5.2154064e-08,False,False,False,False,Feria textil congrega a cientos de empresarios del sector para discutir las nuevas tendencias en exportación de prendas.
IA_40,IA Sintético (70 reg.),1,Sensacionalista,2,0.995315670967102,1,0.9885463714599609,0.9928152561187744,0.9842774868011475,0.9885463714599609,0.9885463714599609,0.9842774868011475,0.9916239394698032,0.0042688846588134766,0.0042688846588134766,1,1,1,1,0.9842775,0.9953157,0.9953157,0.9842775,0.011038184,0.0,0.0,0.011038184,False,False,False,False,Represas a punto de reventar ahogarán a pueblos enteros mientras los políticos escapan en helicópteros privados
IA_41,IA Sintético (70 reg.),0,No sensacionalista,1,0.013222772628068924,0,0.013222772628068924,0.013222772628068924,0.013222772628068924,0.013222772628068924,0.013222772628068924,0.013222772628068924,0.013222772628068924,0.0,0.0,1,1,1,1,0.013222785,0.013222785,0.013222785,0.013222785,-1.21071935e-08,-1.21071935e-08,-1.21071935e-08,-1.21071935e-08,False,False,False,False,El nivel de los embalses se encuentra en un promedio estable tras las precipitaciones registradas durante el último mes.
IA_42,IA Sintético (70 reg.),1,Sensacionalista,2,0.9916337728500366,1,0.9407782554626465,0.9513888955116272,0.930167555809021,0.9407782554626465,0.9407782554626465,0.930167555809021,0.947144627571106,0.0106106698513031,0.010610640048980713,1,1,1,1,0.93016756,0.9916338,0.9916338,0.93016756,0.061466217,0.0,0.0,0.061466217,False,False,False,False,Libros de texto incluyen mensajes subliminales para que los niños odien a sus propios padres
IA_43,IA Sintético (70 reg.),0,No sensacionalista,1,0.016886327415704727,0,0.016886327415704727,0.016886327415704727,0.016886327415704727,0.016886327415704727,0.016886327415704727,0.016886327415704727,0.016886327415704727,0.0,0.0,1,1,1,1,0.016886346,0.016886346,0.016886346,0.016886346,-1.8626451e-08,-1.8626451e-08,-1.8626451e-08,-1.8626451e-08,False,False,False,False,La facultad de ciencias sociales publicó un estudio sobre el impacto de la lectura comprensiva en el rendimiento académico.
IA_44,IA Sintético (70 reg.),1,Sensacionalista,2,0.9942776560783386,1,0.9788533449172974,0.9908595681190491,0.9668471813201904,0.9788533449172974,0.9788533449172974,0.9668471813201904,0.9849060837887536,0.012006193399429321,0.012006223201751709,1,1,1,1,0.9668472,0.99427766,0.99427766,0.9668472,0.027430475,0.0,0.0,0.027430475,False,False,False,False,Una locomotora a toda velocidad se dirige al centro de la ciudad para causar una carnicería
IA_45,IA Sintético (70 reg.),0,No sensacionalista,1,0.05996603146195412,0,0.05996603146195412,0.05996603146195412,0.05996603146195412,0.05996603146195412,0.05996603146195412,0.05996603146195412,0.05996603146195412,0.0,0.0,1,1,1,1,0.059966017,0.059966017,0.059966017,0.059966017,1.4901161e-08,1.4901161e-08,1.4901161e-08,1.4901161e-08,False,False,False,False,Ministerio de transporte inauguró el nuevo puente colgante que conectará a las dos provincias más aisladas del sur.
